"InvoiceNo","CustomerID","Quantity","UnitPrice","TotalSales","InvoiceDate"
"561618","18172.0","24","1.25","30","2011-07-28"
"561624","16969.0","16","1.65","26.4","2011-07-28"
"561625","16843.0","12","0.59","7.08","2011-07-28"
"561626","14898.0","2","0.95","1.9","2011-07-28"
"561629","12748.0","12","0.14","1.6800000000000002","2011-07-28"
"561630","14527.0","4","3.75","15","2011-07-28"
"561632","15639.0","4","3.75","15","2011-07-28"
"561633","17949.0","261","2.55","665.55","2011-07-28"
"561634","16912.0","4","3.75","15","2011-07-28"
"561635","16912.0","8","2.89","23.12","2011-07-28"
"561636","12910.0","20","1.65","33","2011-07-28"
"561637","17949.0","168","2.55","428.4","2011-07-28"
"561638","15118.0","1440","0.17","244.8","2011-07-28"
"561641","15939.0","72","1.69","121.67999999999999","2011-07-28"
"561642","17965.0","6","3.75","22.5","2011-07-28"
"561643","15939.0","48","2.55","122.39999999999999","2011-07-28"
"561644","16029.0","72","1.25","90","2011-07-28"
"561646","16029.0","24","1.65","39.599999999999994","2011-07-28"
"561647","13340.0","144","1.85","266.40000000000003","2011-07-28"
"561648","15746.0","7","1.49","10.43","2011-07-28"
"561650","15329.0","10","1.65","16.5","2011-07-28"
"561653","14002.0","10","0.19","1.9","2011-07-28"
"561654","14973.0","24","0.65","15.600000000000001","2011-07-28"
"561655","18102.0","300","3.32","996","2011-07-28"
"561656","17071.0","2","7.95","15.9","2011-07-28"
"561657","17071.0","4","6.95","27.8","2011-07-28"
"561659","17450.0","96","1.7","163.2","2011-07-28"
"561664","15189.0","12","1.65","19.799999999999997","2011-07-28"
"561670","17373.0","6","1.95","11.7","2011-07-28"
"561671","12830.0","192","0.27","51.84","2011-07-28"
"561672","12830.0","576","1.02","587.52","2011-07-28"
"561675","17483.0","8","4.95","39.6","2011-07-28"
"561676","13468.0","36","0.3","10.799999999999999","2011-07-28"
"561677","15311.0","24","3.39","81.36","2011-07-28"
"561678","17931.0","66","1.06","69.96000000000001","2011-07-28"
"561679","15245.0","12","1.65","19.799999999999997","2011-07-28"
"561680","18268.0","2","12.75","25.5","2011-07-28"
"561683","15518.0","1","1.95","1.95","2011-07-28"
"561685","14315.0","12","2.55","30.599999999999998","2011-07-28"
"561686","13148.0","8","3.95","31.6","2011-07-29"
"561687","13148.0","3","4.95","14.850000000000001","2011-07-29"
"561688","14407.0","4","14.95","59.8","2011-07-29"
"561689","15942.0","24","0.42","10.08","2011-07-29"
"561690","13875.0","16","1.65","26.4","2011-07-29"
"561692","14143.0","2","8.5","17","2011-07-29"
"561693","15120.0","12","1.45","17.4","2011-07-29"
"561694","16147.0","12","1.25","15","2011-07-29"
"561695","14005.0","6","12.75","76.5","2011-07-29"
"561696","13277.0","16","1.65","26.4","2011-07-29"
"561697","18127.0","1","12.75","12.75","2011-07-29"
"561698","15974.0","24","2.55","61.199999999999996","2011-07-29"
"561699","12971.0","24","0.85","20.4","2011-07-29"
"561700","14738.0","24","1.69","40.56","2011-07-29"
"561701","13102.0","24","0.42","10.08","2011-07-29"
"561702","15149.0","2","8.5","17","2011-07-29"
"561704","14606.0","1","16.95","16.95","2011-07-29"
"561705","14735.0","24","2.95","70.80000000000001","2011-07-29"
"561706","14735.0","10","2.08","20.8","2011-07-29"
"561707","14735.0","12","1.25","15","2011-07-29"
"561708","13575.0","12","1.25","15","2011-07-29"
"561709","17790.0","6","1.65","9.899999999999999","2011-07-29"
"561710","13827.0","1","0.95","0.95","2011-07-29"
"561711","13414.0","24","1.25","30","2011-07-29"
"561712","14499.0","1","1.65","1.65","2011-07-29"
"561713","12901.0","33","1.95","64.35","2011-07-29"
"561714","18081.0","6","2.95","17.700000000000003","2011-07-29"
"561715","13102.0","6","4.15","24.900000000000002","2011-07-29"
"561719","17519.0","16","0.83","13.28","2011-07-29"
"561732","14511.0","12","0.39","4.68","2011-07-29"
"561743","13089.0","16","3.39","54.24","2011-07-29"
"561750","16945.0","5","2.1","10.5","2011-07-29"
"561773","17841.0","4","1.45","5.8","2011-07-29"
"561774","16729.0","2","1.65","3.3","2011-07-29"
"561783","16062.0","12","0.42","5.04","2011-07-29"
"561794","12921.0","12","0.65","7.800000000000001","2011-07-29"
"561796","13138.0","4","3.75","15","2011-07-29"
"561797","13178.0","10","2.08","20.8","2011-07-29"
"561799","15776.0","12","0.83","9.959999999999999","2011-07-29"
"561800","13975.0","10","2.08","20.8","2011-07-29"
"561801","12981.0","12","1.45","17.4","2011-07-29"
"561802","12748.0","8","0.83","6.64","2011-07-29"
"561803","17926.0","4","5.75","23","2011-07-29"
"561804","14191.0","12","1.65","19.799999999999997","2011-07-29"
"561806","12839.0","6","2.95","17.700000000000003","2011-07-29"
"561807","17491.0","6","2.95","17.700000000000003","2011-07-29"
"561808","13534.0","10","2.08","20.8","2011-07-29"
"561809","16684.0","600","0.72","432","2011-07-29"
"561811","13106.0","18","4.25","76.5","2011-07-29"
"561813","13104.0","48","3.39","162.72","2011-07-29"
"561814","14854.0","24","0.65","15.600000000000001","2011-07-29"
"561815","14083.0","6","4.95","29.700000000000003","2011-07-29"
"561816","16184.0","32","1.69","54.08","2011-07-29"
"561817","12921.0","30","2.08","62.400000000000006","2011-07-29"
"561818","16775.0","1","2.95","2.95","2011-07-29"
"561819","13928.0","2","5.75","11.5","2011-07-29"
"561857","13004.0","12","0.42","5.04","2011-07-29"
"561858","18064.0","4","3.75","15","2011-07-29"
"561859","17750.0","8","0.79","6.32","2011-07-29"
"561860","17997.0","24","0.85","20.4","2011-07-29"
"561861","16839.0","12","4.25","51","2011-07-31"
"561862","15569.0","1","12.75","12.75","2011-07-31"
"561863","17695.0","96","0.19","18.240000000000002","2011-07-31"
"561864","13217.0","96","2.49","239.04000000000002","2011-07-31"
"561865","15569.0","32","2.55","81.6","2011-07-31"
"561866","14341.0","2","2.08","4.16","2011-07-31"
"561867","16931.0","1","1.25","1.25","2011-07-31"
"561868","16813.0","2","2.95","5.9","2011-07-31"
"561869","16764.0","2","0.85","1.7","2011-07-31"
"561871","13018.0","4","4.95","19.8","2011-07-31"
"561872","13018.0","1","12.5","12.5","2011-07-31"
"561873","13316.0","1","3.75","3.75","2011-07-31"
"561874","16255.0","24","1.25","30","2011-07-31"
"561875","14885.0","48","1.85","88.80000000000001","2011-07-31"
"561876","14472.0","6","1.65","9.899999999999999","2011-07-31"
"561877","16401.0","200","0.72","144","2011-07-31"
"561878","17388.0","4","2.1","8.4","2011-07-31"
"561879","13722.0","6","3.75","22.5","2011-07-31"
"561880","13722.0","20","1.95","39","2011-07-31"
"561881","16477.0","6","2.1","12.600000000000001","2011-07-31"
"561882","13388.0","8","2.25","18","2011-07-31"
"561883","13388.0","6","2.08","12.48","2011-07-31"
"561884","15453.0","1","1.65","1.65","2011-07-31"
"561885","15532.0","1","4.95","4.95","2011-07-31"
"561887","14414.0","12","0.83","9.959999999999999","2011-07-31"
"561888","14092.0","8","2.95","23.6","2011-07-31"
"561889","15804.0","12","0.85","10.2","2011-07-31"
"561891","15438.0","1","10.95","10.95","2011-07-31"
"561893","12942.0","1","0.95","0.95","2011-07-31"
"561894","14456.0","1","2.1","2.1","2011-07-31"
"561895","12748.0","1","1.25","1.25","2011-07-31"
"561896","15819.0","2","8.25","16.5","2011-07-31"
"561897","17841.0","1","1.25","1.25","2011-07-31"
"561899","17173.0","8","2.55","20.4","2011-07-31"
"561900","16655.0","3","1.45","4.35","2011-07-31"
"561903","17162.0","12","2.55","30.599999999999998","2011-07-31"
"561904","17941.0","156","1.06","165.36","2011-08-01"
"561905","14947.0","3","5.95","17.85","2011-08-01"
"561906","12921.0","24","1.25","30","2011-08-01"
"561907","14060.0","12","0.42","5.04","2011-08-01"
"561908","14239.0","10","2.08","20.8","2011-08-01"
"561909","15625.0","48","1.25","60","2011-08-01"
"561910","17053.0","6","5.95","35.7","2011-08-01"
"561912","13184.0","24","0.85","20.4","2011-08-01"
"561913","13184.0","4","1.65","6.6","2011-08-01"
"561914","17676.0","10","0.85","8.5","2011-08-01"
"561915","14408.0","2","0.95","1.9","2011-08-01"
"561916","15581.0","1","250","250","2011-08-01"
"561917","16904.0","2","1.45","2.9","2011-08-01"
"561922","13167.0","12","0.39","4.68","2011-08-01"
"561923","14112.0","36","0.42","15.12","2011-08-01"
"561925","16551.0","18","2.1","37.800000000000004","2011-08-01"
"561926","12749.0","12","1.45","17.4","2011-08-01"
"561928","12749.0","6","4.95","29.700000000000003","2011-08-01"
"561933","12949.0","6","2.95","17.700000000000003","2011-08-01"
"561936","14403.0","16","12.75","204","2011-08-01"
"561952","12949.0","12","1.65","19.799999999999997","2011-08-01"
"561955","12949.0","6","2.95","17.700000000000003","2011-08-01"
"561967","12844.0","1","1.65","1.65","2011-08-01"
"561968","16332.0","3","1.65","4.949999999999999","2011-08-01"
"561969","17757.0","2","0.42","0.84","2011-08-01"
"561995","16133.0","12","1.25","15","2011-08-01"
"562002","14567.0","12","2.55","30.599999999999998","2011-08-01"
"562011","16745.0","24","2.55","61.199999999999996","2011-08-01"
"562014","14341.0","10","1.65","16.5","2011-08-01"
"562015","17615.0","6","3.75","22.5","2011-08-01"
"562018","17282.0","40","1.65","66","2011-08-01"
"562019","14709.0","20","2.08","41.6","2011-08-01"
"562021","16172.0","16","1.65","26.4","2011-08-01"
"562023","16814.0","18","1.65","29.7","2011-08-01"
"562025","12828.0","24","1.25","30","2011-08-01"
"562029","16182.0","200","1.79","358","2011-08-01"
"562031","16984.0","2","4.25","8.5","2011-08-01"
"562033","15410.0","6","2.95","17.700000000000003","2011-08-02"
"562036","15187.0","24","4.15","99.60000000000001","2011-08-02"
"562037","13023.0","3","15","45","2011-08-02"
"562040","17553.0","1000","1.25","1250","2011-08-02"
"562042","13075.0","24","1.65","39.599999999999994","2011-08-02"
"562043","15342.0","1","14.95","14.95","2011-08-02"
"562044","16607.0","36","0.39","14.040000000000001","2011-08-02"
"562047","17788.0","1","4.95","4.95","2011-08-02"
"562049","14133.0","24","0.83","19.919999999999998","2011-08-02"
"562050","14133.0","24","0.83","19.919999999999998","2011-08-02"
"562053","16701.0","96","0.29","27.839999999999996","2011-08-02"
"562085","15228.0","2","7.95","15.9","2011-08-02"
"562087","14606.0","1","9.95","9.95","2011-08-02"
"562088","13094.0","144","1.06","152.64000000000001","2011-08-02"
"562092","16133.0","240","1.45","348","2011-08-02"
"562093","13777.0","12","4.95","59.400000000000006","2011-08-02"
"562094","15024.0","24","1.25","30","2011-08-02"
"562095","16712.0","12","0.85","10.2","2011-08-02"
"562096","15311.0","100","0.72","72","2011-08-02"
"562098","14315.0","10","2.08","20.8","2011-08-02"
"562099","14688.0","20","1.65","33","2011-08-02"
"562100","13437.0","4","6.35","25.4","2011-08-02"
"562101","13850.0","6","2.95","17.700000000000003","2011-08-02"
"562102","13089.0","12","0.85","10.2","2011-08-02"
"562103","13089.0","30","0.82","24.599999999999998","2011-08-02"
"562105","15271.0","6","2.55","15.299999999999999","2011-08-02"
"562106","14076.0","1","0.95","0.95","2011-08-02"
"562107","13805.0","96","0.29","27.839999999999996","2011-08-02"
"562108","17809.0","36","0.21","7.56","2011-08-02"
"562109","13798.0","50","4.15","207.50000000000003","2011-08-02"
"562112","18236.0","12","1.65","19.799999999999997","2011-08-02"
"562120","13756.0","8","1.69","13.52","2011-08-02"
"562123","17353.0","150","1.45","217.5","2011-08-02"
"562125","17887.0","6","2.55","15.299999999999999","2011-08-02"
"562127","13717.0","12","1.25","15","2011-08-03"
"562128","16150.0","12","1.25","15","2011-08-03"
"562129","13186.0","10","2.08","20.8","2011-08-03"
"562131","18178.0","6","2.1","12.600000000000001","2011-08-03"
"562132","13384.0","24","1.25","30","2011-08-03"
"562133","16419.0","1","8.25","8.25","2011-08-03"
"562136","15374.0","6","8.5","51","2011-08-03"
"562138","14737.0","15","3.75","56.25","2011-08-03"
"562140","18241.0","8","2.55","20.4","2011-08-03"
"562141","17389.0","12","0.79","9.48","2011-08-03"
"562143","16422.0","144","1.49","214.56","2011-08-03"
"562145","17656.0","4","6.25","25","2011-08-03"
"562146","17675.0","12","6.95","83.4","2011-08-03"
"562148","13695.0","1","15","15","2011-08-03"
"562150","14132.0","6","2.95","17.700000000000003","2011-08-03"
"562152","16168.0","2","5.95","11.9","2011-08-03"
"562153","14088.0","48","0.72","34.56","2011-08-03"
"562155","17940.0","216","0.25","54","2011-08-03"
"562156","14401.0","12","1.65","19.799999999999997","2011-08-03"
"562157","16012.0","2","3.75","7.5","2011-08-03"
"562158","15039.0","1","5.95","5.95","2011-08-03"
"562161","17841.0","25","0.42","10.5","2011-08-03"
"562162","12841.0","1","0.95","0.95","2011-08-03"
"562163","15628.0","12","1.65","19.799999999999997","2011-08-03"
"562166","13209.0","2","8.5","17","2011-08-03"
"562173","14530.0","5","2.1","10.5","2011-08-03"
"562199","12748.0","1","1.65","1.65","2011-08-03"
"562200","17719.0","3","4.95","14.850000000000001","2011-08-03"
"562201","14527.0","1","4.95","4.95","2011-08-03"
"562202","15290.0","24","1.25","30","2011-08-03"
"562203","16102.0","2","10.4","20.8","2011-08-03"
"562204","16324.0","1","2.08","2.08","2011-08-03"
"562205","18055.0","16","1.69","27.04","2011-08-03"
"562208","16324.0","1","3.95","3.95","2011-08-03"
"562209","13213.0","6","2.1","12.600000000000001","2011-08-03"
"562210","13486.0","24","1.25","30","2011-08-03"
"562211","17429.0","40","0.42","16.8","2011-08-03"
"562213","13975.0","1","4.95","4.95","2011-08-03"
"562214","17731.0","6","2.89","17.34","2011-08-03"
"562216","16835.0","10","2.08","20.8","2011-08-03"
"562217","17659.0","10","1.65","16.5","2011-08-03"
"562218","13851.0","12","3.75","45","2011-08-03"
"562219","15089.0","36","0.38","13.68","2011-08-03"
"562220","15150.0","4","3.75","15","2011-08-03"
"562222","18073.0","2","8.25","16.5","2011-08-03"
"562224","17306.0","432","0.25","108","2011-08-03"
"562233","14972.0","1","4.95","4.95","2011-08-03"
"562255","16607.0","36","0.39","14.040000000000001","2011-08-03"
"562256","15152.0","12","1.25","15","2011-08-03"
"562257","17848.0","88","1.69","148.72","2011-08-03"
"562258","16348.0","9","0.85","7.6499999999999995","2011-08-03"
"562259","15400.0","12","0.85","10.2","2011-08-03"
"562260","13408.0","10","2.95","29.5","2011-08-03"
"562261","13408.0","48","2.49","119.52000000000001","2011-08-03"
"562262","13408.0","40","1.65","66","2011-08-03"
"562263","17514.0","2","6.25","12.5","2011-08-03"
"562269","14056.0","2","1.25","2.5","2011-08-03"
"562270","12917.0","60","4.95","297","2011-08-03"
"562271","16098.0","6","3.75","22.5","2011-08-03"
"562272","12971.0","12","2.1","25.200000000000003","2011-08-04"
"562276","17735.0","6","2.1","12.600000000000001","2011-08-04"
"562277","17315.0","24","0.42","10.08","2011-08-04"
"562282","13098.0","10","6.75","67.5","2011-08-04"
"562283","15249.0","24","0.42","10.08","2011-08-04"
"562284","15133.0","4","3.75","15","2011-08-04"
"562286","15061.0","75","0.34","25.500000000000004","2011-08-04"
"562290","14825.0","10","2.08","20.8","2011-08-04"
"562313","14640.0","12","1.25","15","2011-08-04"
"562332","13791.0","100","0.72","72","2011-08-04"
"562339","13571.0","4","0.39","1.56","2011-08-04"
"562340","13985.0","10","1.65","16.5","2011-08-04"
"562341","15005.0","2","1.25","2.5","2011-08-04"
"562342","16929.0","4","4.95","19.8","2011-08-04"
"562343","17381.0","1008","0.29","292.32","2011-08-04"
"562344","17381.0","720","0.21","151.2","2011-08-04"
"562345","13694.0","72","0.29","20.88","2011-08-04"
"562346","16187.0","20","2.08","41.6","2011-08-04"
"562347","13263.0","2","0.42","0.84","2011-08-04"
"562348","17511.0","100","7.45","745","2011-08-04"
"562349","16915.0","3","49.95","149.85000000000002","2011-08-04"
"562351","16626.0","10","2.08","20.8","2011-08-04"
"562353","16180.0","10","2.95","29.5","2011-08-04"
"562354","17470.0","12","0.55","6.6000000000000005","2011-08-04"
"562355","14768.0","18","2.95","53.1","2011-08-04"
"562365","14344.0","1","9.95","9.95","2011-08-04"
"562366","17692.0","12","1.45","17.4","2011-08-04"
"562368","16570.0","10","1.65","16.5","2011-08-04"
"562369","17584.0","32","2.55","81.6","2011-08-04"
"562371","13709.0","3","5.95","17.85","2011-08-04"
"562372","16258.0","50","4.15","207.50000000000003","2011-08-04"
"562373","16672.0","8","8.5","68","2011-08-04"
"562376","15254.0","3","4.95","14.850000000000001","2011-08-04"
"562377","14535.0","6","1.65","9.899999999999999","2011-08-04"
"562378","15046.0","160","1.45","232","2011-08-04"
"562379","15134.0","12","0.85","10.2","2011-08-04"
"562380","14778.0","12","4.95","59.400000000000006","2011-08-04"
"562381","16873.0","12","2.95","35.400000000000006","2011-08-04"
"562387","13402.0","3","5.95","17.85","2011-08-04"
"562388","18099.0","4","0.85","3.4","2011-08-04"
"562389","16531.0","12","1.25","15","2011-08-04"
"562392","15205.0","1","16.95","16.95","2011-08-04"
"562393","18172.0","6","2.08","12.48","2011-08-04"
"562416","13969.0","8","0.83","6.64","2011-08-04"
"562418","16572.0","24","0.42","10.08","2011-08-04"
"562419","14667.0","24","1.25","30","2011-08-04"
"562421","15241.0","48","0.39","18.72","2011-08-04"
"562422","13218.0","28","0.21","5.88","2011-08-04"
"562426","12748.0","3","4.95","14.850000000000001","2011-08-04"
"562427","17267.0","3","3.75","11.25","2011-08-04"
"562428","17267.0","4","1.65","6.6","2011-08-04"
"562429","13767.0","6","5.95","35.7","2011-08-04"
"562430","18109.0","432","0.36","155.51999999999998","2011-08-04"
"562431","13069.0","3","2.08","6.24","2011-08-04"
"562432","14004.0","24","1.25","30","2011-08-04"
"562433","17677.0","6","2.55","15.299999999999999","2011-08-04"
"562434","12823.0","30","7.65","229.5","2011-08-04"
"562436","17961.0","3","0.75","2.25","2011-08-04"
"562437","13047.0","25","0.42","10.5","2011-08-04"
"562439","12931.0","2880","1.45","4176","2011-08-04"
"562440","12931.0","48","4.25","204","2011-08-04"
"562441","14543.0","4","12.75","51","2011-08-04"
"562442","14397.0","12","0.83","9.959999999999999","2011-08-04"
"562443","17723.0","150","4.15","622.5","2011-08-04"
"562444","14713.0","25","0.42","10.5","2011-08-04"
"562446","13145.0","24","4.95","118.80000000000001","2011-08-04"
"562447","15251.0","12","6.95","83.4","2011-08-04"
"562448","17428.0","24","1.69","40.56","2011-08-04"
"562449","14562.0","10","2.95","29.5","2011-08-04"
